5640,25;7,64348E-05
5640,78;7,64348E-05
5641,36;7,73448E-05
5641,89;7,64348E-05
5642,45;7,73448E-05
5643,03;7,73448E-05
5643,61;7,64348E-05
5644,13;7,73448E-05
5644,69;7,73448E-05
5645,27;7,73448E-05
5645,8;7,64348E-05
5646,34;7,73448E-05
5646,86;7,64348E-05
5647,38;7,73448E-05
5647,94;7,64348E-05
5648,5;7,73449E-05
5649,03;7,64348E-05
5649,58;7,73449E-05
5650,13;7,64348E-05
5650,7;7,73449E-05
5651,3;7,73449E-05
5651,86;7,64349E-05
5652,38;7,73449E-05
5652,94;7,64349E-05
5653,45;7,73449E-05
5654;7,64349E-05
5654,58;7,73449E-05
5655,09;7,64349E-05
5655,66;7,73449E-05
5656,2;7,64349E-05
5656,75;7,73449E-05
5657,31;7,73449E-05
5657,84;7,73449E-05
5658,38;7,64349E-05
5658,92;7,73449E-05
5659,45;7,73449E-05
5660,03;7,73449E-05
5660,61;7,73449E-05
5661,14;7,64349E-05
5661,67;7,73449E-05
5662,2;7,73449E-05
5662,75;7,73449E-05
5663,27;7,7345E-05
5663,83;7,73449E-05
5664,42;7,64349E-05
5664,94;7,73449E-05
5665,5;7,6435E-05
5666,08;7,7345E-05
5666,59;7,6435E-05
5667,16;7,7345E-05
5667,69;7,6435E-05
5668,23;7,7345E-05
5668,77;7,6435E-05
5669,31;7,7345E-05
5669,84;7,6435E-05
5670,39;7,7345E-05
5670,94;7,6435E-05
5671,48;7,6435E-05
5672,02;7,6435E-05
5672,59;7,6435E-05
5673,11;7,6435E-05
5673,66;7,6435E-05
5674,2;7,7345E-05
5674,73;7,6435E-05
5675,28;7,6435E-05
5675,81;7,6435E-05
5676,36;7,6435E-05
5676,89;7,6435E-05
5677,42;7,6435E-05
5677,98;7,7345E-05
5678,56;7,7345E-05
5679,11;7,7345E-05
5679,64;7,7345E-05
5680,16;7,7345E-05
5680,72;7,7345E-05
5681,3;7,6435E-05
5681,89;7,7345E-05
5682,41;7,6435E-05
5682,97;7,7345E-05
5683,5;7,64351E-05
5684,05;7,73451E-05
5684,56;7,64351E-05
5685,08;7,73451E-05
5685,61;7,73451E-05
5686,13;7,73451E-05
5686,69;7,64351E-05
5687,2;7,73451E-05
5687,77;7,64351E-05
5688,3;7,73451E-05
5688,84;7,64351E-05
5689,38;7,73451E-05
5689,92;7,73451E-05
5690,5;7,64351E-05
5691,03;7,64351E-05
5691,59;7,64351E-05
5692,13;7,64351E-05
5692,67;7,64351E-05
5693,2;7,64351E-05
5693,75;7,73451E-05
5694,28;7,64351E-05
5694,84;7,64351E-05
5695,39;7,64351E-05
5695,92;7,64351E-05
5696,45;7,64351E-05
5697;7,73451E-05
5697,58;7,73451E-05
5698,16;7,64351E-05
5698,67;7,73451E-05
5699,22;7,64352E-05
5699,75;7,73451E-05
5700,28;7,64352E-05
5700,83;7,73452E-05
5701,36;7,73452E-05
5701,88;7,73452E-05
5702,44;7,64352E-05
5702,97;7,73452E-05
5703,53;7,64352E-05
5704,05;7,73452E-05
5704,61;7,73452E-05
5705,13;7,73452E-05
5705,69;7,64352E-05
5706,27;7,73452E-05
5706,8;7,64352E-05
5707,34;7,73452E-05
5707,88;7,64352E-05
5708,42;7,73452E-05
5708,98;7,64352E-05
5709,52;7,64352E-05
5710,06;7,64352E-05
5710,59;7,64352E-05
5711,13;7,64352E-05
5711,67;7,64352E-05
5712,2;7,64352E-05
5712,77;7,64352E-05
5713,31;7,64352E-05
5713,84;7,64352E-05
5714,39;7,73452E-05
5714,92;7,64352E-05
5715,44;7,64352E-05
5716;7,64352E-05
5716,53;7,64352E-05
5717,08;7,64352E-05
5717,59;7,64352E-05
5718,14;7,64352E-05
5718,67;7,64352E-05
5719,23;7,73453E-05
5719,77;7,64353E-05
5720,33;7,64353E-05
5720,89;7,64353E-05
5721,41;7,64353E-05
5721,97;7,73453E-05
5722,48;7,64353E-05
5723,06;7,73453E-05
5723,64;7,73453E-05
5724,16;7,64353E-05
5724,72;7,64353E-05
5725,27;7,73453E-05
5725,8;7,73453E-05
5726,31;7,73453E-05
5726,88;7,64353E-05
5727,41;7,64353E-05
5727,95;7,64353E-05
5728,48;7,64353E-05
5729,03;7,64353E-05
5729,61;7,73453E-05
5730,16;7,64353E-05
5730,73;7,64353E-05
5731,28;7,64353E-05
5731,81;7,64353E-05
5732,33;7,64353E-05
5732,89;7,73453E-05
5733,42;7,64353E-05
5733,97;7,64353E-05
5734,56;7,73453E-05
5735,14;7,64354E-05
5735,66;7,73453E-05
5736,22;7,64353E-05
5736,73;7,64353E-05
5737,28;7,64353E-05
5737,83;7,73453E-05
5738,38;7,64353E-05
5738,91;7,64354E-05
5739,45;7,64354E-05
5740,03;7,64354E-05
5740,55;7,64354E-05
5741,11;7,64354E-05
5741,66;7,64354E-05
5742,2;7,73454E-05
5742,77;7,64354E-05
5743,3;7,64354E-05
5743,83;7,64354E-05
5744,38;7,64354E-05
5744,91;7,64354E-05
5745,45;7,64354E-05
5745,98;7,64354E-05
5746,52;7,64354E-05
5747,06;7,64354E-05
5747,59;7,64354E-05
5748,13;7,64354E-05
5748,7;7,73454E-05
5749,22;7,64354E-05
5749,75;7,64354E-05
5750,3;7,64354E-05
5750,84;7,64354E-05
5751,39;7,64354E-05
5751,92;7,64354E-05
5752,5;7,64354E-05
5753,03;7,64354E-05
5753,59;7,73454E-05
5754,14;7,64354E-05
5754,67;7,73454E-05
5755,22;7,64354E-05
5755,75;7,64354E-05
5756,27;7,73454E-05
5756,83;7,64354E-05
5757,36;7,64354E-05
5757,91;7,64354E-05
5758,42;7,64354E-05
5759;7,64355E-05
5759,58;7,64355E-05
5760,09;7,64355E-05
5760,66;7,64355E-05
5761,19;7,64355E-05
5761,73;7,64355E-05
5762,27;7,64355E-05
5762,81;7,64355E-05
5763,39;7,64355E-05
5763,92;7,64355E-05
5764,48;7,64355E-05
5765,02;7,64355E-05
5765,59;7,64355E-05
5766,11;7,64355E-05
5766,64;7,64355E-05
5767,2;7,64355E-05
5767,73;7,64355E-05
5768,28;7,64355E-05
5768,81;7,64355E-05
5769,34;7,64355E-05
5769,89;7,64355E-05
5770,41;7,64355E-05
5770,97;7,64355E-05
5771,55;7,64355E-05
5772,06;7,64355E-05
5772,61;7,64355E-05
5773,14;7,64355E-05
5773,66;7,64355E-05
5774,22;7,64355E-05
5774,8;7,64355E-05
5775,36;7,64355E-05
5775,89;7,64355E-05
5776,45;7,64355E-05
5776,98;7,64355E-05
5777,53;7,64355E-05
5778,08;7,73455E-05
5778,61;7,64355E-05
5779,13;7,64355E-05
5779,69;7,64355E-05
5780,2;7,64355E-05
5780,77;7,64355E-05
5781,28;7,73455E-05
5781,84;7,64355E-05
5782,36;7,73455E-05
5782,91;7,64355E-05
5783,45;7,64355E-05
5784;7,64355E-05
5784,53;7,64355E-05
5785,09;7,64355E-05
5785,66;7,64355E-05
5786,17;7,64355E-05
5786,7;7,73455E-05
5787,23;7,64355E-05
5787,78;7,64355E-05
5788,31;7,64355E-05
5788,83;7,64355E-05
5789,39;7,64355E-05
5789,92;7,64355E-05
5790,45;7,64355E-05
5791;7,64355E-05
5791,53;7,64355E-05
5792,08;7,64355E-05
5792,61;7,64355E-05
5793,13;7,64355E-05
5793,69;7,64355E-05
5794,22;7,64355E-05
5794,78;7,64355E-05
5795,3;7,73455E-05
5795,86;7,64355E-05
5796,38;7,73455E-05
5796,94;7,64355E-05
5797,52;7,64355E-05
5798,05;7,64355E-05
5798,59;7,64355E-05
5799,13;7,64355E-05
5799,67;7,64355E-05
5800,23;7,64355E-05
5800,77;7,64355E-05
5801,3;7,64355E-05
5801,84;7,64355E-05
5802,38;7,64355E-05
