195,33;0,00
195,60;0,00
195,87;0,00
196,14;0,00
196,41;0,00
196,68;0,00
196,95;0,00
197,22;0,00
197,49;0,00
197,76;0,00
198,03;0,00
198,30;0,00
198,57;0,00
198,85;0,00
199,12;0,00
199,39;0,00
199,66;0,00
199,93;0,00
200,20;0,00
200,47;0,00
200,74;0,00
201,01;0,00
201,28;0,00
201,55;0,00
201,82;0,00
202,09;0,00
202,36;0,00
202,63;0,00
202,90;0,00
203,17;0,00
203,44;0,00
203,71;0,00
203,99;0,00
204,26;0,00
204,53;0,00
204,80;0,00
205,07;0,00
205,34;0,00
205,61;0,00
205,88;0,00
206,15;0,00
206,42;0,00
206,69;0,00
206,96;0,00
207,23;0,00
207,50;0,00
207,77;0,00
208,04;0,00
208,31;0,00
208,58;0,00
208,85;0,00
209,12;0,00
209,39;0,00
209,66;0,00
209,93;0,00
210,20;0,00
210,47;0,00
210,74;0,00
211,01;0,00
211,28;0,00
211,55;0,00
211,83;0,00
212,10;0,00
212,37;0,00
212,64;0,00
212,91;0,00
213,18;0,00
213,45;0,00
213,72;0,00
213,99;0,00
214,26;0,00
214,53;0,00
214,80;0,00
215,07;0,00
215,34;0,00
215,61;0,00
215,88;0,00
216,15;0,00
216,42;0,00
216,69;0,00
216,96;0,00
217,23;0,00
217,50;0,00
217,77;0,00
218,04;0,00
218,31;0,00
218,58;0,00
218,85;0,00
219,12;0,00
219,39;0,00
219,66;0,00
219,93;0,00
220,20;0,00
220,47;0,00
220,74;0,00
221,01;0,00
221,28;0,00
221,55;0,00
221,82;0,00
222,09;0,00
222,36;0,00
222,63;0,00
222,90;0,00
223,17;0,00
223,44;0,00
223,71;0,00
223,98;0,00
224,25;0,00
224,52;0,00
224,79;0,00
225,06;0,00
225,33;0,00
225,60;0,00
225,87;0,00
226,14;0,00
226,41;0,00
226,68;0,00
226,94;0,00
227,21;0,00
227,48;0,00
227,75;0,00
228,02;0,00
228,29;0,00
228,56;0,00
228,83;0,00
229,10;0,00
229,37;0,00
229,64;0,00
229,91;0,00
230,18;0,00
230,45;0,00
230,72;0,00
230,99;0,00
231,26;0,00
231,53;0,00
231,80;0,00
232,07;0,00
232,34;0,00
232,61;0,00
232,88;0,00
233,15;0,00
233,42;0,00
233,69;0,00
233,96;0,00
234,23;0,00
234,50;0,00
234,76;0,00
235,03;0,00
235,30;0,00
235,57;0,00
235,84;0,00
236,11;0,00
236,38;0,00
236,65;0,00
236,92;0,00
237,19;0,00
237,46;0,00
237,73;0,00
238,00;0,00
238,27;0,00
238,54;0,00
238,81;0,00
239,08;0,00
239,35;0,00
239,62;0,00
239,88;0,00
240,15;0,00
240,42;0,00
240,69;0,00
240,96;0,00
241,23;0,00
241,50;0,00
241,77;0,00
242,04;0,00
242,31;0,00
242,58;0,00
242,85;0,00
243,12;0,00
243,39;0,00
243,66;0,00
243,92;0,00
244,19;0,00
244,46;0,00
244,73;0,00
245,00;0,00
245,27;0,00
245,54;0,00
245,81;0,00
246,08;0,00
246,35;0,00
246,62;0,00
246,89;0,00
247,16;0,00
247,42;0,00
247,69;0,00
247,96;0,00
248,23;0,00
248,50;0,00
248,77;0,00
249,04;0,00
249,31;0,00
249,58;0,00
249,85;0,00
250,12;0,00
250,39;0,00
250,65;0,00
250,92;0,00
251,19;0,00
251,46;0,00
251,73;0,00
252,00;0,00
252,27;0,00
252,54;0,00
252,81;0,00
253,08;0,00
253,34;0,00
253,61;0,00
253,88;0,00
254,15;0,00
254,42;0,00
254,69;0,00
254,96;0,00
255,23;0,00
255,50;0,00
255,77;0,00
256,03;0,00
256,30;0,00
256,57;0,00
256,84;0,00
257,11;0,00
257,38;0,00
257,65;0,00
257,92;0,00
258,18;0,00
258,45;0,00
258,72;0,00
258,99;0,00
259,26;0,00
259,53;0,00
259,80;0,00
260,07;0,00
260,34;0,00
260,60;0,00
260,87;0,00
261,14;0,00
261,41;0,00
261,68;0,00
261,95;0,00
262,22;0,00
262,49;0,00
262,75;0,00
263,02;0,00
263,29;0,00
263,56;0,00
263,83;0,00
264,10;0,00
264,37;0,00
264,64;0,00
264,90;0,00
265,17;0,00
265,44;0,00
265,71;0,00
265,98;0,00
266,25;0,00
266,52;0,00
266,78;0,00
267,05;0,00
267,32;0,00
267,59;0,00
267,86;0,00
268,13;0,00
268,40;0,00
268,66;0,00
268,93;0,00
269,20;0,00
269,47;0,00
269,74;0,00
270,01;0,00
270,28;0,00
270,54;0,00
270,81;0,00
271,08;0,00
271,35;0,00
271,62;0,00
271,89;0,00
272,15;0,00
272,42;0,00
272,69;0,00
272,96;0,00
273,23;0,00
273,50;0,00
273,76;0,00
274,03;0,00
274,30;0,00
274,57;0,00
274,84;0,00
275,11;0,00
275,37;0,00
275,64;0,00
275,91;0,00
276,18;0,00
276,45;0,00
276,72;0,00
276,98;0,00
277,25;0,00
277,52;0,00
