0;296,1282714;297,0148915
1;296,1136344;297,0203999
2;296,1210865;297,0135571
3;296,118296;297,0323602
4;296,1182407;297,032388
5;296,1262878;297,0231257
6;296,1083778;297,0261577
7;296,0741085;297,0437372
8;296,0775798;297,0302193
9;296,0960296;296,9899952
10;296,1179489;297,0288557
11;296,115229;297,0245724
12;296,1290649;297,0375901
13;296,1197742;297,0282155
14;296,1343044;297,0412346
15;296,1282085;297,030107
16;296,1391281;297,0298022
17;296,192612;297,0478543
18;296,2292236;297,0313044
19;296,2415012;297,0300239
20;296,2132953;297,0308304
21;296,2034782;297,0294682
22;296,19216;297,0284663
23;296,2062419;297,0386751
24;296,2079357;297,028494
25;296,1943477;297,0268256
26;296,1849464;297,0271027
27;296,1841262;296,9991481
28;296,2600273;297,0311367
29;296,2757305;297,0025141
30;296,3091434;297,0181744
31;296,2833694;297,036505
32;296,3237728;297,0213727
33;296,367247;297,017785
34;296,3649181;297,027743
35;296,377312;297,0055169
36;296,4001754;297,0305256
37;296,4133895;297,0256297
38;296,4113773;297,0281601
39;296,3887905;297,0298576
40;296,3723777;297,0458796
41;296,3774971;297,0240153
42;296,3740638;297,0452671
43;296,3926643;297,0270196
44;296,3739151;297,0342241
45;296,3867343;297,0261577
46;296,3941387;297,029496
47;296,3871406;297,03542
48;296,3975147;296,9992035
49;296,3971103;297,0257129
50;296,3958858;297,0286617
51;296,4101051;297,0215681
52;296,4366935;297,0242107
53;296,4284461;297,0379795
54;296,4221881;297,0251003
55;296,4424842;297,0130554
56;296,455685;297,0279938
57;296,4692615;297,0219021
58;296,4721492;297,0405112
59;296,4896072;297,0318046
60;296,4698318;297,0392876
61;296,4570564;297,0303856
62;296,4497646;297,039537
63;296,4486469;297,0440435
64;296,4558795;297,0303856
65;296,4572719;297,032528
66;296,4434989;297,0285772
67;296,4437335;297,041958
68;296,4326442;297,0308858
69;296,4195999;297,0366173
70;296,4173816;297,0368667
71;296,4107975;297,0065189
72;296,4099849;297,0350029
73;296,417189;297,0106913
74;296,4230522;297,0313875
75;296,4431861;297,0383966
76;296,4328407;297,0391476
77;296,4371513;297,0381195
78;296,4379009;297,0289111
79;296,4348205;297,0314983
80;296,4292663;297,0377301
81;296,4361366;297,0220683
82;296,4260009;297,0320263
83;296,4257072;297,0434047
84;296,469849;297,032528
85;296,4804424;297,0381195
86;296,489447;297,0567841
87;296,5159896;297,0418457
88;296,5072521;297,0183406
89;296,5022567;297,0289111
90;296,5063385;297,0304964
91;296,5000576;297,0266302
92;296,5234741;297,0419026
93;296,5116237;297,0448223
94;296,5130657;297,0478266
95;296,5175727;297,0445729
96;296,5130275;297,0527778
97;296,519379;297,0541692
98;296,5214427;297,0217343
99;296,5146354;297,0279938
100;296,5114082;297,0288003
101;296,5027832;297,0181467
102;296,5020164;297,0250449
103;296,498648;297,0221792
104;296,4876483;297,0150315
105;296,4761489;297,0342518
106;296,4700168;297,017645
107;296,4735378;297,0309427
108;296,4751476;297,0307195
109;296,4638027;297,0394816
110;296,4268211;297,0409283
111;296,4258331;297,0385643
112;296,4592937;297,0369498
113;296,5219825;297,0355323
114;296,5355133;297,0729738
115;296,4621337;297,0163106
116;296,4447368;297,0351429
117;296,4549068;297,0182575
118;296,4506458;297,0111916
119;296,4708236;297,0372007
120;296,5011199;297,0385643
121;296,4953884;297,0264085
122;296,4998783;297,0299685
123;296,5118679;296,9452661
124;296,5214847;296,8195899
125;296,5355628;296,6923839
126;296,5499767;296,5345237
127;296,5606311;296,3984725
128;296,5661758;296,2519062
129;296,5948451;296,1220284
130;296,6119312;295,9815539
131;296,6065982;295,8582987
132;296,6057113;295,7450277
133;296,6656021;295,6428288
134;296,6600765;295,5221885
135;296,6410755;295,3750374
136;296,6502536;295,2943412
137;296,6561531;295,191947
138;296,6624378;295,0678575
139;296,6756805;294,9865765
140;296,6853431;294,8709692
141;296,6839984;294,7848769
142;296,6888183;294,7000082
143;296,6930698;294,6044291
144;296,7125247;294,494804
145;296,7255653;294,4132999
146;296,744696;294,3611446
147;296,7575458;294,2591674
148;296,7738574;294,1969419
149;296,7797683;294,1186652
150;296,7806133;294,0488166
151;296,7865985;293,9729331
152;296,7983745;293,9090377
153;296,8085941;293,8260606
154;296,8012641;293,7822765
155;296,8236564;293,7147657
156;296,8086704;293,6562663
157;296,8057426;293,5996046
158;296,8004344;293,5398262
159;296,7951663;293,4950402
160;296,7848915;293,4389341
161;296,7656082;293,3917578
162;296,761885;293,3360119
163;296,7652095;293,278933
164;296,7462448;293,2289449
165;296,7082027;293,1952311
166;296,7315162;293,1411288
167;296,7266334;293,0853829
168;296,7296375;293,0542009
169;296,7845005;293,0234359
170;296,8311733;292,9789839
171;296,8583873;292,9435463
172;296,8690322;292,8971196
173;296,8480304;292,8733637
174;296,856871;292,8311094
175;296,8359664;292,7860463
176;296,8380168;292,7558939
177;296,8301357;292,7280487
178;296,8149169;292,7074371
179;296,8187488;292,6716086
180;296,7984355;292,6613721
181;296,7725109;292,6191471
182;296,7359909;292,5767543
183;296,7090076;292,5598966
184;296,6706356;292,525404
185;296,6476348;292,5075182
186;296,6241649;292,4862649
187;296,6149009;292,4565573
188;296,6086009;292,4302711
189;296,586695;292,4181431
190;296,5957149;292,3818975
191;296,5857624;292,3658463
192;296,586798;292,3549141
193;296,5801033;292,3340794
194;296,5757526;292,3113809
195;296,5739044;292,2835648
196;296,5690368;292,275637
197;296,55386;292,256583
198;296,5528644;292,242508
199;296,5529865;292,2350526
200;296,556866;292,2083479
201;296,5552429;292,1957196
202;296,5488113;292,1905175
203;296,5442852;292,1794467
204;296,5463794;292,1548567
205;296,541859;292,155914
206;296,541283;292,1289307
207;296,5402473;292,1221725
208;296,5308059;292,1117682
209;296,5252765;292,0945227
210;296,5259212;292,0842016
211;296,5133289;292,0804739
212;296,4957202;292,0549111
213;296,5040611;292,0527687
214;296,5127014;292,0415317
215;296,5082553;292,0255082
216;296,5033744;292,0164953
217;296,4812244;291,9923238
218;296,4452194;292,0049244
219;296,4334815;291,9986095
220;296,4130004;291,9868154
221;296,4081653;291,9796387
222;296,377148;291,9664533
223;296,3620552;291,9635335
224;296,3828796;291,963255
225;296,3933471;291,9469267
226;296,4202789;291,9384972
227;296,4713119;291,9287069
228;296,4611839;291,9347418
229;296,4784969;291,9343816
230;296,4951976;291,9206668
231;296,4898571;291,9156878
232;296,4779991;291,913296
233;296,4695056;291,9147151
234;296,4262756;291,9062578
235;296,4283927;291,8996935
236;296,4377922;291,8937681
237;296,4468444;291,8929061
238;296,4511112;291,880555
239;296,4648727;291,881446
240;296,44216;291,87221
241;296,4266456;291,8658397
242;296,4327186;291,8646992
243;296,4362377;291,8665076
244;296,4139312;291,8603328
245;296,4023384;291,8614178
246;296,396706;291,8531283
247;296,3956836;291,8473705
248;296,4071392;291,8535177
249;296,435921;291,8468965
250;296,4566692;291,8491498
251;296,4485496;291,8460623
252;296,4434379;291,8429472
253;296,4316677;291,8315425
254;296,4107421;291,8328215
255;296,4118484;291,829511
256;296,411383;291,8268975
257;296,4091476;291,8268129
258;296,4071601;291,8140738
259;296,4167007;291,816187
260;296,4195217;291,81221
261;296,4041065;291,8243657
262;296,3673728;291,8272023
263;296,3586257;291,8132104
264;296,3460067;291,8086485
265;296,3446525;291,8204149
266;296,3527988;291,8251722
267;296,353186;291,8268406
268;296,3607429;291,7964374
269;296,3494266;291,8028354
270;296,3619045;291,8074249
271;296,3897346;291,8099013
272;296,3938163;291,8036141
273;296,3792747;291,8033633
274;296,3817733;291,8115974
275;296,3826583;291,8001096
276;296,4011329;291,7930991
277;296,3987716;291,8023628
278;296,3952545;291,7983012
279;296,3987907;291,8053394
280;296,4037117;291,8063953
281;296,4308475;291,8226127
282;296,4143585;291,8164933
283;296,4008773;291,8080652
284;296,3829864;291,807231
285;296,3743156;291,8048377
286;296,3781436;291,8001927
287;296,3858322;291,8097336
288;296,3863128;291,8140184
289;296,4364494;291,8154359
290;296,47588;291,8091225
291;296,5441841;291,8073418
292;296,5658039;291,8036973
293;296,5922702;291,8175229
294;296,5553592;291,8115143
295;296,5019077;291,810457
296;296,4732135;291,8043098
297;296,4858573;291,8080375
298;296,4683097;291,813295
299;296,4663814;291,8084823
300;296,4668735;291,8171612
301;296,4757331;291,8209997
302;296,490517;291,8019457
303;296,5104469;291,8006653
304;296,4778942;291,8050332
305;296,4686264;291,8180786
306;296,4757312;291,8151866
307;296,4703067;291,8181063
308;296,4649185;291,8056442
309;296,4553379;291,8108186
310;296,4400867;291,8265635
311;296,4378055;291,818608
312;296,4407867;291,8151297
313;296,4501384;291,8282874
314;296,4685062;291,819553
315;296,4865097;291,8159376
316;296,4994262;291,8159376
317;296,507809;291,8211383
318;296,552893;291,8122654
319;296,5857261;291,8168273
320;296,6268581;291,8139061
321;296,6462024;291,8228913
322;296,6666988;291,833628
323;296,6894172;291,8329615
324;296,6974948;291,8343237
325;296,7129673;291,8413065
326;296,7179893;291,8236424
327;296,7261928;291,8292062
328;296,7377056;291,8413896
329;296,7453426;291,8338512
330;296,7631286;291,8290107
331;296,7805027;291,8416959
332;296,7906345;291,8475645
333;296,7967609;291,8393872
334;296,8035873;291,8467857
335;296,808678;291,8478708
336;296,8014568;291,8439491
337;296,7924674;291,8506519
338;296,7714771;291,8507642
339;296,7511199;291,8422792
340;296,7521747;291,8499008
341;296,7436012;291,8584135
342;296,7474273;291,8496238
343;296,7475952;291,8582181
344;296,7261184;291,8562711
345;296,7231182;291,8623629
346;296,7105201;291,8607222
347;296,7294982;291,8508196
348;296,7176212;291,8678713
349;296,7275222;291,872684
350;296,7096847;291,8635311
351;296,6961826;291,8688717
352;296,6785015;291,8636156
353;296,6646484;291,8653118
354;296,657719;291,860973
355;296,6387847;291,868984
356;296,6254562;291,8615564
357;296,6096309;291,8663968
358;296,6124042;291,8806104
359;296,6058639;291,8638373
360;296,6036151;291,8639482
361;296,5804351;291,819553
362;296,5429977;291,8661737
363;296,5103115;291,873295
364;296,5104335;291,8828082
365;296,5076927;291,886425
366;296,5119079;291,8811398
367;296,5314239;291,8942406
368;296,5411247;291,9050065
369;296,5517944;291,8875101
370;296,5534633;291,8970509
371;296,540829;291,8935741
372;296,545914;291,8971895
373;296,531319;291,9052573
374;296,5243228;291,9065086
375;296,5296901;291,9160495
376;296,5240768;291,9000829
377;296,5138973;291,8756314
378;296,4869922;291,902113
379;296,5038761;291,9030595
380;296,5047973;291,9156601
381;296,501509;291,9100686
382;296,4986995;291,902113
383;296,4986671;291,9052296
384;296,4965938;291,912545
