Time,Value,Value_2ND, ,DateTime : ( 24 / 11 / 17 -- 12 : 32 : 51 )
"12 : 32 : 53",22.97827140000000, 
"12 : 32 : 54",22.96363440000000, 
"12 : 32 : 55",22.97108650000000, 
"12 : 32 : 56",22.96829600000000, 
"12 : 32 : 57",22.96824070000000, 
"12 : 32 : 58",22.97628780000000, 
"12 : 32 : 59",22.95837780000000, 
"12 : 33 : 00",22.92410850000000, 
"12 : 33 : 01",22.92757980000000, 
"12 : 33 : 02",22.94602960000000, 
"12 : 33 : 03",22.96794890000000, 
"12 : 33 : 04",22.96522900000000, 
"12 : 33 : 05",22.97906490000000, 
"12 : 33 : 06",22.96977420000000, 
"12 : 33 : 07",22.98430440000000, 
"12 : 33 : 08",22.97820850000000, 
"12 : 33 : 09",22.98912810000000, 
"12 : 33 : 10",23.04261200000000, 
"12 : 33 : 11",23.07922360000000, 
"12 : 33 : 12",23.09150120000000, 
"12 : 33 : 13",23.06329530000000, 
"12 : 33 : 14",23.05347820000000, 
"12 : 33 : 15",23.04216000000000, 
"12 : 33 : 16",23.05624190000000, 
"12 : 33 : 17",23.05793570000000, 
"12 : 33 : 18",23.04434770000000, 
"12 : 33 : 19",23.03494640000000, 
"12 : 33 : 20",23.03412620000000, 
"12 : 33 : 21",23.11002730000000, 
"12 : 33 : 22",23.12573050000000, 
"12 : 33 : 23",23.15914340000000, 
"12 : 33 : 24",23.13336940000000, 
"12 : 33 : 25",23.17377280000000, 
"12 : 33 : 26",23.21724700000000, 
"12 : 33 : 27",23.21491810000000, 
"12 : 33 : 28",23.22731200000000, 
"12 : 33 : 29",23.25017540000000, 
"12 : 33 : 30",23.26338950000000, 
"12 : 33 : 31",23.26137730000000, 
"12 : 33 : 32",23.23879050000000, 
"12 : 33 : 33",23.22237770000000, 
"12 : 33 : 34",23.22749710000000, 
"12 : 33 : 35",23.22406380000000, 
"12 : 33 : 36",23.24266430000000, 
"12 : 33 : 37",23.22391510000000, 
"12 : 33 : 38",23.23673430000000, 
"12 : 33 : 39",23.24413870000000, 
"12 : 33 : 40",23.23714060000000, 
"12 : 33 : 41",23.24751470000000, 
"12 : 33 : 42",23.24711030000000, 
"12 : 33 : 43",23.24588580000000, 
"12 : 33 : 44",23.26010510000000, 
"12 : 33 : 45",23.28669350000000, 
"12 : 33 : 46",23.27844610000000, 
"12 : 33 : 47",23.27218810000000, 
"12 : 33 : 48",23.29248420000000, 
"12 : 33 : 49",23.30568500000000, 
"12 : 33 : 50",23.31926150000000, 
"12 : 33 : 51",23.32214920000000, 
"12 : 33 : 52",23.33960720000000, 
"12 : 33 : 53",23.31983180000000, 
"12 : 33 : 54",23.30705640000000, 
"12 : 33 : 55",23.29976460000000, 
"12 : 33 : 56",23.29864690000000, 
"12 : 33 : 57",23.30587950000000, 
"12 : 33 : 58",23.30727190000000, 
"12 : 33 : 59",23.29349890000000, 
"12 : 34 : 00",23.29373350000000, 
"12 : 34 : 01",23.28264420000000, 
"12 : 34 : 02",23.26959990000000, 
"12 : 34 : 03",23.26738160000000, 
"12 : 34 : 04",23.26079750000000, 
"12 : 34 : 05",23.25998490000000, 
"12 : 34 : 06",23.26718900000000, 
"12 : 34 : 07",23.27305220000000, 
"12 : 34 : 08",23.29318610000000, 
"12 : 34 : 09",23.28284070000000, 
"12 : 34 : 10",23.28715130000000, 
"12 : 34 : 11",23.28790090000000, 
"12 : 34 : 12",23.28482050000000, 
"12 : 34 : 13",23.27926630000000, 
"12 : 34 : 14",23.28613660000000, 
"12 : 34 : 15",23.27600090000000, 
"12 : 34 : 16",23.27570720000000, 
"12 : 34 : 17",23.31984900000000, 
"12 : 34 : 18",23.33044240000000, 
"12 : 34 : 19",23.33944700000000, 
"12 : 34 : 20",23.36598960000000, 
"12 : 34 : 21",23.35725210000000, 
"12 : 34 : 22",23.35225670000000, 
"12 : 34 : 23",23.35633850000000, 
"12 : 34 : 24",23.35005760000000, 
"12 : 34 : 25",23.37347410000000, 
"12 : 34 : 26",23.36162370000000, 
"12 : 34 : 27",23.36306570000000, 
"12 : 34 : 28",23.36757270000000, 
"12 : 34 : 29",23.36302750000000, 
"12 : 34 : 30",23.36937900000000, 
"12 : 34 : 31",23.37144270000000, 
"12 : 34 : 32",23.36463540000000, 
"12 : 34 : 33",23.36140820000000, 
"12 : 34 : 34",23.35278320000000, 
"12 : 34 : 35",23.35201640000000, 
"12 : 34 : 36",23.34864800000000, 
"12 : 34 : 37",23.33764830000000, 
"12 : 34 : 38",23.32614890000000, 
"12 : 34 : 39",23.32001680000000, 
"12 : 34 : 40",23.32353780000000, 
"12 : 34 : 41",23.32514760000000, 
"12 : 34 : 42",23.31380270000000, 
"12 : 34 : 43",23.27682110000000, 
"12 : 34 : 44",23.27583310000000, 
"12 : 34 : 45",23.30929370000000, 
"12 : 34 : 46",23.37198250000000, 
"12 : 34 : 47",23.38551330000000, 
"12 : 34 : 48",23.31213370000000, 
"12 : 34 : 49",23.29473680000000, 
"12 : 34 : 50",23.30490680000000, 
"12 : 34 : 51",23.30064580000000, 
"12 : 34 : 52",23.32082360000000, 
"12 : 34 : 53",23.35111990000000, 
"12 : 34 : 54",23.34538840000000, 
"12 : 34 : 55",23.34987830000000, 
"12 : 34 : 56",23.36186790000000, 
"12 : 34 : 57",23.37148470000000, 
"12 : 34 : 58",23.38556280000000, 
"12 : 34 : 59",23.39997670000000, 
"12 : 35 : 00",23.41063110000000, 
"12 : 35 : 01",23.41617580000000, 
"12 : 35 : 02",23.44484510000000, 
"12 : 35 : 03",23.46193120000000, 
